region,subvillage,construction_year,key
Arusha,Munge,2001.7142857142858,MungeArusha
Arusha,Mungere,2000.0,MungereArusha
Arusha,Muraiweni,1999.0,MuraiweniArusha
Arusha,Musa,1990.0,MusaArusha
Arusha,Mushorijogu,2003.0,MushorijoguArusha
Arusha,Mushrijog,2003.0,MushrijogArusha
Arusha,Mutishu,2000.0,MutishuArusha
Arusha,Muungano,1975.1666666666667,MuunganoArusha
Arusha,Mwakeni,2008.5,MwakeniArusha
Arusha,Mwanama,2000.0,MwanamaArusha
Arusha,Mwandeti,1973.75,MwandetiArusha
Arusha,Mwaseny,1995.0,MwasenyArusha
Arusha,Mwembeni,2000.6666666666667,MwembeniArusha
Arusha,Mwenge,1990.0,MwengeArusha
Arusha,Mwivaro Kati,2000.0,Mwivaro KatiArusha
Arusha,Naamalasi,1978.0,NaamalasiArusha
Arusha,Nadoosoito,2003.3333333333333,NadoosoitoArusha
Arusha,Nagilongos,2012.0,NagilongosArusha
Arusha,Naidikidiko,2011.0,NaidikidikoArusha
Arusha,Naidikodiko,2012.0,NaidikodikoArusha
Arusha,Naiti,2003.3333333333333,NaitiArusha
Arusha,Nakilongos,2012.0,NakilongosArusha
Arusha,Nakro,2003.0,NakroArusha
Arusha,Nambamoja,2012.0,NambamojaArusha
Arusha,Nambele,2005.0,NambeleArusha
Arusha,Nanja,2000.0,NanjaArusha
Arusha,Napoko,2005.4285714285713,NapokoArusha
Arusha,Napopo,2002.0,NapopoArusha
Arusha,Nardoosoito,2010.0,NardoosoitoArusha
Arusha,Naromolu,2010.142857142857,NaromoluArusha
Arusha,Narpi,2006.0,NarpiArusha
Arusha,Natema,2000.0,NatemaArusha
Arusha,Naureni,1999.625,NaureniArusha
Arusha,Nazareti,1987.0,NazaretiArusha
Arusha,Ndaleta,2001.0,NdaletaArusha
Arusha,Ndarakwa,2005.0,NdarakwaArusha
Arusha,Ndepesi,1999.0,NdepesiArusha
Arusha,Ndeves,1999.0,NdevesArusha
Arusha,Ndikana,1998.0,NdikanaArusha
Arusha,Ndila,2004.5,NdilaArusha
Arusha,Ndingika,1961.0,NdingikaArusha
Arusha,Ndinyika,1981.4,NdinyikaArusha
Arusha,Ndoivo,2000.0,NdoivoArusha
Arusha,Ndoombo Kati,1996.3333333333333,Ndoombo KatiArusha
Arusha,Ndoombo Mlimani,1989.0,Ndoombo MlimaniArusha
Arusha,Ndorosi,2002.0,NdorosiArusha
Arusha,Ndrumanga,1998.5,NdrumangaArusha
Arusha,Ndrumangeni,1991.5294117647059,NdrumangeniArusha
Arusha,Ndukenyi,2007.0,NdukenyiArusha
Arusha,Ndulele,2003.0,NduleleArusha
Arusha,Nduruma Kati,1981.6666666666667,Nduruma KatiArusha
Arusha,Nduruma Madukani,1978.0,Nduruma MadukaniArusha
Arusha,Nekilongos,2011.0,NekilongosArusha
Arusha,Nengloriti,2000.0,NengloritiArusha
Arusha,Ng'Ambo,2002.0,Ng'AmboArusha
Arusha,Ng'Ong'Oi,1979.0,Ng'Ong'OiArusha
Arusha,Nga'Ambo,2002.0,Nga'AmboArusha
Arusha,Ngaluma,1996.8,NgalumaArusha
Arusha,Ngaramtoni,2002.0,NgaramtoniArusha
Arusha,Ngaranumbe,2010.0,NgaranumbeArusha
Arusha,Ngarasero,2005.5,NgaraseroArusha
Arusha,Ngejisosia Kati,1963.0,Ngejisosia KatiArusha
Arusha,Ngepesi,1999.0,NgepesiArusha
Arusha,Ngido,2002.0,NgidoArusha
Arusha,Ngidoti,2002.0,NgidotiArusha
Arusha,Ngidutu,2002.0,NgidutuArusha
Arusha,Ngobob,2012.0,NgobobArusha
Arusha,Ngoikumeni,2000.0,NgoikumeniArusha
Arusha,Ngoile,2006.0,NgoileArusha
Arusha,Ngoilenya,2005.0,NgoilenyaArusha
Arusha,Ngokumeni,2000.0,NgokumeniArusha
Arusha,Ngorbob,2012.0,NgorbobArusha
Arusha,Ngorika,1989.5,NgorikaArusha
Arusha,Ngosabaya,2002.0,NgosabayaArusha
Arusha,Ngosusu,1982.5,NgosusuArusha
Arusha,Ngoswak,2008.5555555555557,NgoswakArusha
Arusha,Ngovuvulana,2010.0,NgovuvulanaArusha
Arusha,Nguikaa,2005.0,NguikaaArusha
Arusha,Nguru Mausi,2000.0,Nguru MausiArusha
Arusha,Nguru Meusi,2000.0,Nguru MeusiArusha
Arusha,Nguruma Kati,1993.0,Nguruma KatiArusha
Arusha,Ngurumani,2006.0,NgurumaniArusha
Arusha,Nguruvani,2012.0,NguruvaniArusha
Arusha,Nguryashi,2002.0,NguryashiArusha
Arusha,Nguuni,1964.0,NguuniArusha
Arusha,Ngwarwa,2009.0,NgwarwaArusha
Arusha,Ngwasei,2007.0,NgwaseiArusha
Arusha,Ngweamu,2002.0,NgweamuArusha
Arusha,Ngwramu,2008.25,NgwramuArusha
Arusha,Njaro,2006.6666666666667,NjaroArusha
Arusha,Njoro,1997.9333333333334,NjoroArusha
Arusha,Njoroi,2011.0,NjoroiArusha
Arusha,Nkoakirua,1997.0,NkoakiruaArusha
Arusha,Nkoanasari,2002.0,NkoanasariArusha
Arusha,Nkoaneema,1963.0,NkoaneemaArusha
Arusha,Nkoanekoli,2000.5454545454545,NkoanekoliArusha
Arusha,Nkoangiroyi,1998.142857142857,NkoangiroyiArusha
Arusha,Nkoatila,1995.0,NkoatilaArusha
Arusha,Nkoatilya,2007.5,NkoatilyaArusha
Arusha,Nkomalai,1994.7142857142858,NkomalaiArusha
Arusha,Nkuanasari,2004.3333333333333,NkuanasariArusha
Arusha,Nkuaroiya,1995.0,NkuaroiyaArusha
Arusha,Nkuasakuya,1970.0,NkuasakuyaArusha
Arusha,Nkuatila,2006.0,NkuatilaArusha
Arusha,Nkuatilya,1998.0,NkuatilyaArusha
Arusha,Nkura,1979.0,NkuraArusha
Arusha,Nkure,1999.6153846153845,NkureArusha
Arusha,Nkuuny,2007.0,NkuunyArusha
Arusha,Nkwamangasha,2004.6666666666667,NkwamangashaArusha
Arusha,Nkwasabaya,2002.25,NkwasabayaArusha
Arusha,Nkwasakiri,2002.0,NkwasakiriArusha
Arusha,Nkwerari,2005.5,NkwerariArusha
Arusha,Nmc,2002.0,NmcArusha
Arusha,Nnkoavele,1998.0,NnkoaveleArusha
Arusha,Noseiya,1988.125,NoseiyaArusha
Arusha,Nosikito,2005.0,NosikitoArusha
Arusha,Nrangareni,1998.0,NrangareniArusha
Arusha,Nshing'A,2007.3333333333333,Nshing'AArusha
Arusha,Ntuwe,1991.0,NtuweArusha
Arusha,Nyamagana,2005.5,NyamaganaArusha
Arusha,Nyandila,1999.0,NyandilaArusha
Arusha,Oiganomelo,2011.0,OiganomeloArusha
Arusha,Oikanemelo,2011.0,OikanemeloArusha
Arusha,Okononoi,2002.0,OkononoiArusha
Arusha,Olama,1989.3076923076924,OlamaArusha
Arusha,Olchoronyokye,2005.5,OlchoronyokyeArusha
Arusha,Oldeves,2011.0,OldevesArusha
Arusha,Oldonyo,2008.0,OldonyoArusha
Arusha,Oldonyo Masi,2000.0,Oldonyo MasiArusha
Arusha,Oldonyonado,1990.0,OldonyonadoArusha
Arusha,Oldonyowas,1998.75,OldonyowasArusha
Arusha,Oldorko,2006.0,OldorkoArusha
Arusha,Oleiguruno,1998.0,OleigurunoArusha
Arusha,Olesiraa,2008.0,OlesiraaArusha
Arusha,Olesiti Dukani,2000.0,Olesiti DukaniArusha
Arusha,Olesiti Iati,2000.0,Olesiti IatiArusha
Arusha,Olidendereiti,1978.0,OlidendereitiArusha
Arusha,Olimareti,1998.0,OlimaretiArusha
Arusha,Olinyidi,1992.857142857143,OlinyidiArusha
Arusha,Olkereyan Kati,2000.0,Olkereyan KatiArusha
Arusha,Olkilorit,1970.0,OlkiloritArusha
Arusha,Olkononoi,1996.0625,OlkononoiArusha
Arusha,Olkung'Wado,2004.2727272727273,Olkung'WadoArusha
Arusha,Olkungw'Ado,2007.0,Olkungw'AdoArusha
Arusha,Olkurolit,1990.0,OlkurolitArusha
Arusha,Olmat,2011.0,OlmatArusha
Arusha,Olmatejo,2000.0,OlmatejoArusha
Arusha,Olmatejoo,2000.0,OlmatejooArusha
Arusha,Olmot,1995.0,OlmotArusha
Arusha,Olmotonyi,2010.0,OlmotonyiArusha
Arusha,Olng'Wado,1968.0,Olng'WadoArusha
Arusha,Olnoswa,2012.0,OlnoswaArusha
Arusha,Olodendereit,1993.6666666666667,OlodendereitArusha
Arusha,Olodonyo,1998.0,OlodonyoArusha
Arusha,Ologelo,1998.0,OlogeloArusha
Arusha,Oloipiri,2011.0,OloipiriArusha
Arusha,Ololikoti,1986.3333333333333,OlolikotiArusha
Arusha,Ololosokwan,2009.0,OlolosokwanArusha
Arusha,Ololua,1988.25,OloluaArusha
Arusha,Olomatejo,1997.0,OlomatejoArusha
Arusha,Olomitu,2008.375,OlomituArusha
Arusha,Oloodorkaria,1990.0,OloodorkariaArusha
Arusha,Olorien,2007.0,OlorienArusha
Arusha,Olorieni,2000.0,OlorieniArusha
Arusha,Olorieni Kat,2000.0,Olorieni KatArusha
Arusha,Olorieni Kati,2000.0,Olorieni KatiArusha
Arusha,Olorisyo,2000.0,OlorisyoArusha
Arusha,Olovolosi,2000.0,OlovolosiArusha
Arusha,Olovolusi,2005.0,OlovolusiArusha
Arusha,Olpiro Kati,2003.0,Olpiro KatiArusha
Arusha,Oltinga,2007.0,OltingaArusha
Arusha,Oltroto,1995.0,OltrotoArusha
Arusha,Oltukay,2003.3333333333333,OltukayArusha
Arusha,Olubak,1990.0,OlubakArusha
Arusha,Olubomba,2003.375,OlubombaArusha
Arusha,Olubombani,1980.0,OlubombaniArusha
Arusha,Olumeli,1990.0,OlumeliArusha
Arusha,Olumeri,1990.0,OlumeriArusha
Arusha,Olumesela,2008.5,OlumeselaArusha
Arusha,Olumkuna,1989.0,OlumkunaArusha
Arusha,Oonjorai,1965.0,OonjoraiArusha
Arusha,Oonjurai,1965.0,OonjuraiArusha
Arusha,Orbomba,1992.5,OrbombaArusha
Arusha,Orbukoi,2000.0,OrbukoiArusha
Arusha,Orkaria,2000.0,OrkariaArusha
Arusha,Orkesumet,2007.0,OrkesumetArusha
Arusha,Orkolili,1990.0,OrkoliliArusha
Arusha,Orkolkolu,2000.0,OrkolkoluArusha
Arusha,Ormang'Wai,2005.0,Ormang'WaiArusha
Arusha,Ormanie,2005.0,OrmanieArusha
Arusha,Oroirwa,1995.0,OroirwaArusha
Arusha,Orpura,2012.0,OrpuraArusha
Arusha,Orpuruwa,1990.0,OrpuruwaArusha
Arusha,Orro,2008.0,OrroArusha
Arusha,Orwatela,1995.0,OrwatelaArusha
Arusha,Osinoni,2011.0,OsinoniArusha
Arusha,Osinyai,1978.0,OsinyaiArusha
Arusha,Osterbay,2000.0,OsterbayArusha
Arusha,Osunyai,2010.0,OsunyaiArusha
Arusha,Patandi,1993.5,PatandiArusha
Arusha,Patendi,1985.0,PatendiArusha
Arusha,Patruman,1980.0,PatrumanArusha
Arusha,Pinyinyi,2006.0,PinyinyiArusha
Arusha,Poli Kati,1977.0,Poli KatiArusha
Arusha,Puslukunya,2000.0,PuslukunyaArusha
Arusha,Qanqali,2009.0,QanqaliArusha
Arusha,Qaru,1994.0,QaruArusha
Arusha,Rambo Kaskazini,2002.0,Rambo KaskaziniArusha
Arusha,Randiren,2000.0,RandirenArusha
Arusha,Rc,1990.611111111111,RcArusha
Arusha,Relini,2012.0,ReliniArusha
Arusha,Rhotia,1994.0,RhotiaArusha
Arusha,Rikokola,2000.6,RikokolaArusha
Arusha,Rosrway,2000.0,RosrwayArusha
Arusha,Rumale,2010.0,RumaleArusha
Arusha,Sabasaba,2009.0,SabasabaArusha
Arusha,Sabato,2003.25,SabatoArusha
Arusha,Sabore,2008.0,SaboreArusha
Arusha,Saborien,2010.0,SaborienArusha
Arusha,Sabrata,2002.0,SabrataArusha
Arusha,Sabreta,2002.0,SabretaArusha
Arusha,Sakei,2000.7142857142858,SakeiArusha
Arusha,Salama,1994.0,SalamaArusha
Arusha,Sale,2008.0,SaleArusha
Arusha,Salunga,1990.0,SalungaArusha
Arusha,Sama,1998.0,SamaArusha
Arusha,Samanga,2000.0,SamangaArusha
Arusha,Samaria,1978.0,SamariaArusha
Arusha,Sambagani,2000.0,SambaganiArusha
Arusha,Samunge,2010.0,SamungeArusha
Arusha,Sanawari,2000.0,SanawariArusha
Arusha,Sanawarii,2000.0,SanawariiArusha
Arusha,Sandawe,1978.0,SandaweArusha
Arusha,Sanganani,2007.0,SangananiArusha
Arusha,Sangananu,2007.0,SangananuArusha
Arusha,Sangarini,2008.5,SangariniArusha
Arusha,Saravo,2012.0,SaravoArusha
Arusha,Sasagwenju,1998.0,SasagwenjuArusha
Arusha,Sasanwe,2010.0,SasanweArusha
Arusha,Scarida,2005.0,ScaridaArusha
Arusha,School,2000.0,SchoolArusha
Arusha,Seela Kati,2008.142857142857,Seela KatiArusha
Arusha,Sekei,2000.0,SekeiArusha
Arusha,Senato,2012.0,SenatoArusha
Arusha,Sendui,2011.0,SenduiArusha
Arusha,Seneto,2012.125,SenetoArusha
Arusha,Sepeko,2010.0,SepekoArusha
Arusha,Serera,2002.0,SereraArusha
Arusha,Sero,2009.0,SeroArusha
Arusha,Seuli,2000.2,SeuliArusha
Arusha,Shambarai Kati,2005.0,Shambarai KatiArusha
Arusha,Shangiti,2000.4,ShangitiArusha
Arusha,Shara,1998.0,SharaArusha
Arusha,Shaudo,1992.85,ShaudoArusha
Arusha,Shimamo,2000.0,ShimamoArusha
Arusha,Shimbumbu,1989.0,ShimbumbuArusha
Arusha,Shishitony,1978.0,ShishitonyArusha
Arusha,Shule,2008.75,ShuleArusha
Arusha,Shuleni,1998.8909090909092,ShuleniArusha
Arusha,Shuma,2010.0,ShumaArusha
Arusha,Siayi Chini,2009.0,Siayi ChiniArusha
Arusha,Siayi Juu,2009.0,Siayi JuuArusha
Arusha,Simangeda,2012.0,SimangedaArusha
Arusha,Simanjiro,2003.3333333333333,SimanjiroArusha
Arusha,Sinai,2010.0,SinaiArusha
Arusha,Sindikala,1998.0,SindikalaArusha
Arusha,Siyoni,2009.857142857143,SiyoniArusha
Arusha,Skuta,1987.0,SkutaArusha
Arusha,Soine,2001.2857142857142,SoineArusha
Arusha,Soitsambu,2003.0,SoitsambuArusha
Arusha,Sokoni,2001.157894736842,SokoniArusha
Arusha,Songambele,2008.8,SongambeleArusha
Arusha,Sorenyi,2000.0,SorenyiArusha
Arusha,Sovoyo,2012.0,SovoyoArusha
Arusha,Soyekiutu,2009.0,SoyekiutuArusha
Arusha,Stesheni,1991.4444444444443,StesheniArusha
Arusha,Stoni,1998.0,StoniArusha
Arusha,Subreta,2002.0,SubretaArusha
Arusha,Sukenya,2009.6666666666667,SukenyaArusha
Arusha,Sukumeni,1995.0,SukumeniArusha
Arusha,Sumbati,2006.0,SumbatiArusha
Arusha,Sumlei,2001.642857142857,SumleiArusha
Arusha,Sura,1997.0,SuraArusha
Arusha,Surumala,2002.4,SurumalaArusha
Arusha,Surumali,2004.0,SurumaliArusha
Arusha,Tanaka,2000.0,TanakaArusha
Arusha,Tanesco,1997.888888888889,TanescoArusha
Arusha,Tanganyika Pekas,2000.0,Tanganyika PekasArusha
Arusha,Tanganyika Pekasi,2000.0,Tanganyika PekasiArusha
Arusha,Tangini,2006.888888888889,TanginiArusha
Arusha,Tanki,2010.0,TankiArusha
Arusha,Tarakwa,2002.0,TarakwaArusha
Arusha,Tasata,2009.0,TasataArusha
Arusha,Tdd,2009.0,TddArusha
Arusha,Tdh,2009.0,TdhArusha
Arusha,Teena,2000.0,TeenaArusha
Arusha,Tengeru,1996.3333333333333,TengeruArusha
Arusha,Tenki,2010.6,TenkiArusha
Arusha,Tfa,2002.0,TfaArusha
Arusha,Themi Mashariki,2000.0,Themi MasharikiArusha
Arusha,Thoma,2002.0,ThomaArusha
Arusha,Titiwi,2002.0,TitiwiArusha
Arusha,Tlaa,1989.0,TlaaArusha
Arusha,Tlawi Juu,2009.0,Tlawi JuuArusha
Arusha,Tlawi Kati,2009.0,Tlawi KatiArusha
Arusha,Tloma,2009.0,TlomaArusha
Arusha,Tsini,2009.0,TsiniArusha
Arusha,Uavii,1993.6666666666667,UaviiArusha
Arusha,Ufana,2002.0,UfanaArusha
Arusha,Ujamaa,2005.0,UjamaaArusha
Arusha,Ulangini,2008.0,UlanginiArusha
Arusha,Ulkononoi,1999.0,UlkononoiArusha
Arusha,Ulkusare,2003.0714285714287,UlkusareArusha
Arusha,Ulwahi,1998.0,UlwahiArusha
Arusha,Umbe,2002.0,UmbeArusha
Arusha,Unguuni,1978.0,UnguuniArusha
Arusha,Upendo,1991.4285714285713,UpendoArusha
Arusha,Urisho,1963.0,UrishoArusha
Arusha,Urundini,2000.0,UrundiniArusha
Arusha,Ushili,1995.0,UshiliArusha
Arusha,Uzunguni,2006.142857142857,UzunguniArusha
Arusha,Viwandani,2000.0,ViwandaniArusha
Arusha,Voole,2002.0,VooleArusha
Arusha,W/S,2009.0,W/SArusha
Arusha,Wasso,2002.8181818181818,WassoArusha
Arusha,Wataalam,1995.0,WataalamArusha
Arusha,Wtskim,2009.0,WtskimArusha
Arusha,Yoanes,1980.3333333333333,YoanesArusha
Arusha,Yudek,2010.0,YudekArusha
Arusha,Zaburi,2000.0,ZaburiArusha
Arusha,Zahanati,2002.0,ZahanatiArusha
Arusha,Zaire,1981.6129032258063,ZaireArusha
Dar es Salaam,Amani Gomvu,1970.0,Amani GomvuDar es Salaam
Dar es Salaam,Azimio,2010.0,AzimioDar es Salaam
Dar es Salaam,Basihaya,1990.0,BasihayaDar es Salaam
Dar es Salaam,Bohari,2010.0,BohariDar es Salaam
Dar es Salaam,Bondeni,2000.0,BondeniDar es Salaam
Dar es Salaam,Buyuni,2000.0,BuyuniDar es Salaam
Dar es Salaam,Buyuni Centre,2000.0,Buyuni CentreDar es Salaam
Dar es Salaam,Ccm,1970.0,CcmDar es Salaam
Dar es Salaam,Chuo Cha Ualimu,1970.0,Chuo Cha UalimuDar es Salaam
Dar es Salaam,Dege,2000.0,DegeDar es Salaam
Dar es Salaam,Goba,1976.4705882352941,GobaDar es Salaam
Dar es Salaam,Golani,2010.0,GolaniDar es Salaam
Dar es Salaam,Gulubwida,2000.0,GulubwidaDar es Salaam
Dar es Salaam,Hondogo,2000.0,HondogoDar es Salaam
Dar es Salaam,Jakaya,2010.0,JakayaDar es Salaam
Dar es Salaam,Jangwani,2000.0,JangwaniDar es Salaam
Dar es Salaam,Jogaya,2000.0,JogayaDar es Salaam
Dar es Salaam,Kanisani,2010.0,KanisaniDar es Salaam
Dar es Salaam,Kanisani Rc,1980.0,Kanisani RcDar es Salaam
Dar es Salaam,Kasikazini,2000.0,KasikaziniDar es Salaam
Dar es Salaam,Kchemchem,2000.0,KchemchemDar es Salaam
Dar es Salaam,Kibugumo Msikitini,1970.0,Kibugumo MsikitiniDar es Salaam
Dar es Salaam,Kibungo,2000.0,KibungoDar es Salaam
Dar es Salaam,Kibwegere,2000.0,KibwegereDar es Salaam
Dar es Salaam,Kichangachui,2000.0,KichangachuiDar es Salaam
Dar es Salaam,Kichangani,2005.0,KichanganiDar es Salaam
Dar es Salaam,Kichemchem 2,2000.0,Kichemchem 2Dar es Salaam
Dar es Salaam,Kidadaa,2010.0,KidadaaDar es Salaam
Dar es Salaam,Kidagaa,2010.0,KidagaaDar es Salaam
Dar es Salaam,Kigogo,2001.4285714285713,KigogoDar es Salaam
Dar es Salaam,Kikwete Vision,2010.0,Kikwete VisionDar es Salaam
Dar es Salaam,Kilimahewa,2010.0,KilimahewaDar es Salaam
Dar es Salaam,Kilindijumbe,2010.0,KilindijumbeDar es Salaam
Dar es Salaam,Kinzudi,1979.1666666666667,KinzudiDar es Salaam
Dar es Salaam,Kiponza,2010.0,KiponzaDar es Salaam
Dar es Salaam,Kisanga 'A',2002.5,Kisanga 'A'Dar es Salaam
Dar es Salaam,Kisanga A',2000.0,Kisanga A'Dar es Salaam
Dar es Salaam,Kisauke,2010.0,KisaukeDar es Salaam
Dar es Salaam,Kisiwani,2010.0,KisiwaniDar es Salaam
Dar es Salaam,Kitomondo,2000.0,KitomondoDar es Salaam
Dar es Salaam,Kizani,1995.3846153846155,KizaniDar es Salaam
Dar es Salaam,Kizito Huonjwa,2000.0,Kizito HuonjwaDar es Salaam
Dar es Salaam,Kiziza,1990.0,KizizaDar es Salaam
Dar es Salaam,Kotomondo,2000.0,KotomondoDar es Salaam
Dar es Salaam,Kwa,1970.0,KwaDar es Salaam
Dar es Salaam,Kwa Abbas Mwinyichum,1970.0,Kwa Abbas MwinyichumDar es Salaam
Dar es Salaam,Kwa Galaboi,2010.0,Kwa GalaboiDar es Salaam
Dar es Salaam,Kwa Hamza,2000.0,Kwa HamzaDar es Salaam
Dar es Salaam,Kwa Juma,2000.0,Kwa JumaDar es Salaam
Dar es Salaam,Kwa Kweka,2000.0,Kwa KwekaDar es Salaam
Dar es Salaam,Kwa Kweka 2,2000.0,Kwa Kweka 2Dar es Salaam
Dar es Salaam,Kwa Madadi,1970.0,Kwa MadadiDar es Salaam
Dar es Salaam,Kwa Mgeni,2000.0,Kwa MgeniDar es Salaam
Dar es Salaam,Kwa Missfumo,1970.0,Kwa MissfumoDar es Salaam
Dar es Salaam,Kwa Moris,2000.0,Kwa MorisDar es Salaam
Dar es Salaam,Kwa Sadara,2000.0,Kwa SadaraDar es Salaam
Dar es Salaam,Kwa Siasa,2000.0,Kwa SiasaDar es Salaam
Dar es Salaam,Kwa Yusuph,2000.0,Kwa YusuphDar es Salaam
Dar es Salaam,Kwachale,2010.0,KwachaleDar es Salaam
Dar es Salaam,Kwakibasila,2000.0,KwakibasilaDar es Salaam
Dar es Salaam,Kwembe,1996.6666666666667,KwembeDar es Salaam
Dar es Salaam,Lingato,2000.0,LingatoDar es Salaam
Dar es Salaam,Mabwepande,2007.5,MabwepandeDar es Salaam
Dar es Salaam,Madala Kati,2007.5,Madala KatiDar es Salaam
Dar es Salaam,Madale Kati,2010.0,Madale KatiDar es Salaam
Dar es Salaam,Madrasa,1970.0,MadrasaDar es Salaam
Dar es Salaam,Madukamawili,2000.0,MadukamawiliDar es Salaam
Dar es Salaam,Magengeni,1996.0,MagengeniDar es Salaam
Dar es Salaam,Makondeni,1993.3333333333333,MakondeniDar es Salaam
Dar es Salaam,Mangara,2000.0,MangaraDar es Salaam
Dar es Salaam,Maputo,1985.0,MaputoDar es Salaam
Dar es Salaam,Matosa,1982.857142857143,MatosaDar es Salaam
Dar es Salaam,Maweni,2000.0,MaweniDar es Salaam
Dar es Salaam,Mbondole,2000.0,MbondoleDar es Salaam
Dar es Salaam,Mbuyuni,1990.0,MbuyuniDar es Salaam
Dar es Salaam,Mbwamaji,1970.0,MbwamajiDar es Salaam
Dar es Salaam,Miembe Dekwa,2010.0,Miembe DekwaDar es Salaam
Dar es Salaam,Minondo,1970.0,MinondoDar es Salaam
Dar es Salaam,Mitimifu,2000.0,MitimifuDar es Salaam
Dar es Salaam,Mitimirefu,2000.0,MitimirefuDar es Salaam
Dar es Salaam,Mivumoni,2000.0,MivumoniDar es Salaam
Dar es Salaam,Mji Mwema,2000.0,Mji MwemaDar es Salaam
Dar es Salaam,Mjimwema 1,1970.0,Mjimwema 1Dar es Salaam
Dar es Salaam,Mkamba,2000.0,MkambaDar es Salaam
Dar es Salaam,Mkwajuni,2001.25,MkwajuniDar es Salaam
Dar es Salaam,Mpigi Magoe,2010.0,Mpigi MagoeDar es Salaam
Dar es Salaam,Mpiji,2010.0,MpijiDar es Salaam
Dar es Salaam,Msikitini,1982.0,MsikitiniDar es Salaam
Dar es Salaam,Msumi,2005.0,MsumiDar es Salaam
Dar es Salaam,Mtaa Wa Bombani,2003.5714285714287,Mtaa Wa BombaniDar es Salaam
Dar es Salaam,Mtaa Wa Bonyokwa,2008.0,Mtaa Wa BonyokwaDar es Salaam
Dar es Salaam,Mtaa Wa Kichangani,2005.0,Mtaa Wa KichanganiDar es Salaam
Dar es Salaam,Mtaa Wa Kifuru,2000.0,Mtaa Wa KifuruDar es Salaam
Dar es Salaam,Mtaa Wa Kigezi,2008.1818181818182,Mtaa Wa KigeziDar es Salaam
Dar es Salaam,Mtaa Wa Kigogo Fresh,2001.5,Mtaa Wa Kigogo FreshDar es Salaam
Dar es Salaam,Mtaa Wa Kimwani,2006.0,Mtaa Wa KimwaniDar es Salaam
Dar es Salaam,Mtaa Wa Kinyamwezi,2004.5454545454545,Mtaa Wa KinyamweziDar es Salaam
Dar es Salaam,Mtaa Wa Kinyerezi,2003.3333333333333,Mtaa Wa KinyereziDar es Salaam
Dar es Salaam,Mtaa Wa Kipunguni B,2005.5,Mtaa Wa Kipunguni BDar es Salaam
Dar es Salaam,Mtaa Wa Kitonga,2006.0,Mtaa Wa KitongaDar es Salaam
Dar es Salaam,Mtaa Wa Kitunda Kati,2004.433962264151,Mtaa Wa Kitunda KatiDar es Salaam
Dar es Salaam,Mtaa Wa Kivule,2004.4736842105262,Mtaa Wa KivuleDar es Salaam
Dar es Salaam,Mtaa Wa Lubakaya,2006.1538461538462,Mtaa Wa LubakayaDar es Salaam
Dar es Salaam,Mtaa Wa Lukooni,2008.6666666666667,Mtaa Wa LukooniDar es Salaam
Dar es Salaam,Mtaa Wa Mbondole,2007.5,Mtaa Wa MbondoleDar es Salaam
Dar es Salaam,Mtaa Wa Mgeule,2009.0,Mtaa Wa MgeuleDar es Salaam
Dar es Salaam,Mtaa Wa Mji Mpya,2004.6153846153845,Mtaa Wa Mji MpyaDar es Salaam
Dar es Salaam,Mtaa Wa Mvuleni,2003.3333333333333,Mtaa Wa MvuleniDar es Salaam
Dar es Salaam,Mtaa Wa Mzinga,2005.1515151515152,Mtaa Wa MzingaDar es Salaam
Dar es Salaam,Mtaa Wa Nyeburu,2009.5238095238096,Mtaa Wa NyeburuDar es Salaam
Dar es Salaam,Mtaa Wa Nzasa,1990.0,Mtaa Wa NzasaDar es Salaam
Dar es Salaam,Mtaa Wa Pugu Bangulo,2010.0,Mtaa Wa Pugu BanguloDar es Salaam
Dar es Salaam,Mtaa Wa Pugu Station,2007.3333333333333,Mtaa Wa Pugu StationDar es Salaam
Dar es Salaam,Mtaa Wa Tungini,2000.0,Mtaa Wa TunginiDar es Salaam
Dar es Salaam,Mtaa Wa Vikongolo,2000.0,Mtaa Wa VikongoloDar es Salaam
Dar es Salaam,Mtaa Wa Vikongoro,2003.6,Mtaa Wa VikongoroDar es Salaam
Dar es Salaam,Mtaa Wa Yangeyange,1996.3636363636363,Mtaa Wa YangeyangeDar es Salaam
Dar es Salaam,Mtaa Wa Yongwe,2000.0,Mtaa Wa YongweDar es Salaam
Dar es Salaam,Mtaa Wa Zavala,2007.7777777777778,Mtaa Wa ZavalaDar es Salaam
Dar es Salaam,Mtaa Wa Zingiziwa,2002.5,Mtaa Wa ZingiziwaDar es Salaam
Dar es Salaam,Mtaa Yangeyange,2005.0,Mtaa YangeyangeDar es Salaam
Dar es Salaam,Mtiumtupi Mtu,1970.0,Mtiumtupi MtuDar es Salaam
Dar es Salaam,Muhogo Mbwana,2000.0,Muhogo MbwanaDar es Salaam
Dar es Salaam,Mumba,2000.0,MumbaDar es Salaam
Dar es Salaam,Munduli,1980.0,MunduliDar es Salaam
Dar es Salaam,Mwaninga,2002.5,MwaningaDar es Salaam
Dar es Salaam,Mwasonga Magengeni,2010.0,Mwasonga MagengeniDar es Salaam
Dar es Salaam,Mwembe,2000.0,MwembeDar es Salaam
Dar es Salaam,Mwembe Bami,2010.0,Mwembe BamiDar es Salaam
Dar es Salaam,Mwera,2000.0,MweraDar es Salaam
Dar es Salaam,Mzambarauni,1970.0,MzambarauniDar es Salaam
